300.,2.,50.,0.006790665478834134
300.,4.,15.,0.08442287135019028
300.,4.,20.,0.06197854775565033
300.,4.,25.,0.04896791482915445
300.,4.,30.,0.040473996060111886
300.,4.,35.,0.03449201200378493
300.,4.,40.,0.03005097109044836
300.,4.,45.,0.026623294915566566
300.,4.,50.,0.023897607242332492
300.,8.,15.,0.18224258568100848
300.,8.,20.,0.13189842883925174
300.,8.,25.,0.10337926577818363
300.,8.,30.,0.08501017347171205
300.,8.,35.,0.07218791652401066
300.,8.,40.,0.06272849714988901
300.,8.,45.,0.05546186824308012
300.,8.,50.,0.04970453120858813
300.,16.,15.,0.3154425650758908
300.,16.,20.,0.22440629591876937
300.,16.,25.,0.17425347294660953
300.,16.,30.,0.14245550738866544
300.,16.,35.,0.12048421907662381
300.,16.,40.,0.1043903536267564
300.,16.,45.,0.09209223296423398
300.,16.,50.,0.08238794794523502
300.,32.,15.,0.48646443567497255
300.,32.,20.,0.33890068498335296
300.,32.,25.,0.2603232587166486
300.,32.,30.,0.21141230784821854
300.,32.,35.,0.1780063423471636
300.,32.,40.,0.15373150767466273
300.,32.,45.,0.13529012197759333
300.,32.,50.,0.1208031647285718
300.,64.,15.,0.7019080627919476
300.,64.,20.,0.47649005387619425
300.,64.,25.,0.3614058871168385
300.,64.,30.,0.291302793442595
300.,64.,35.,0.24405205510962563
300.,64.,40.,0.21002286585388352
300.,64.,45.,0.18433792755464712
300.,64.,50.,0.1642592485722606
300.,128.,15.,0.9741481398331119
300.,128.,20.,0.6399175489388517
300.,128.,25.,0.4781630179888996
300.,128.,30.,0.3821233929906237
300.,128.,35.,0.3183646347415494
300.,128.,40.,0.2729055288449566
300.,128.,45.,0.23883799937984393
300.,128.,50.,0.21234873666939763
300.,256.,15.,1.3255634807600378
300.,256.,20.,0.8338601834061575
300.,256.,25.,0.6120367805037783
300.,256.,30.,0.48432618765280183
300.,256.,35.,0.4010107376580576
300.,256.,40.,0.342275707366827
300.,256.,45.,0.29860642805868226
300.,256.,50.,0.2648499133012516
300.,512.,15.,1.7994790852735902
300.,512.,20.,1.0657157596932911
300.,512.,25.,0.7653284239311663
300.,512.,30.,0.5987841146447117
300.,512.,35.,0.4923224277379253
300.,512.,40.,0.4182237088870974
300.,512.,45.,0.36361429319543764
300.,512.,50.,0.3216716585917965
300.,1024.,15.,2.4940750235608595
300.,1024.,20.,1.3472367269977574
300.,1024.,25.,0.941424995369896
300.,1024.,30.,0.7268172974046003
300.,1024.,35.,0.5928790366996595
300.,1024.,40.,0.5010043754209972
300.,1024.,45.,0.4339557791859102
300.,1024.,50.,0.3828221022183099
400.,2.,15.,0.020044034361482672
400.,2.,20.,0.014890861966185094
400.,2.,25.,0.01184593025127559
400.,2.,30.,0.009835018439674926
400.,2.,35.,0.008407818978515237
400.,2.,40.,0.007342371868424596
400.,2.,45.,0.006516599562004364
400.,2.,50.,0.00585780174653229
400.,4.,15.,0.07608453479269636
400.,4.,20.,0.05587317886911308
400.,4.,25.,0.044151509033596284
400.,4.,30.,0.03649695546433098
400.,4.,35.,0.031105109597947486
400.,4.,40.,0.027101658520921796
400.,4.,45.,0.02401141465185335
400.,4.,50.,0.021553862615580698
400.,8.,15.,0.16773718996023337
400.,8.,20.,0.12146602273936576
400.,8.,25.,0.09523111517541369
400.,8.,30.,0.07832474028930304
400.,8.,35.,0.06651960636504345
400.,8.,40.,0.05780852215888774
400.,8.,45.,0.05111559609659408
400.,8.,50.,0.04581209190939769
400.,16.,15.,0.2938671713458801
400.,16.,20.,0.20924179528581838
400.,16.,25.,0.16255381851014877
400.,16.,30.,0.13292913440852708
400.,16.,35.,0.11244916061520945
400.,16.,40.,0.09744241740775178
400.,16.,45.,0.08597206737952816
400.,16.,50.,0.07691917949077907
400.,32.,15.,0.4566377984160507
400.,32.,20.,0.3185498598781425
400.,32.,25.,0.24485585646419447
400.,32.,30.,0.19893147371532618
400.,32.,35.,0.16754286092326678
400.,32.,40.,0.14472284885393039
400.,32.,45.,0.12738055903426823
400.,32.,50.,0.11375336860017206
400.,64.,15.,0.6620630363675065
400.,64.,20.,0.45034494206222886
400.,64.,25.,0.34189657405600393
400.,64.,30.,0.2757279310051146
400.,64.,35.,0.2310856649318877
400.,64.,40.,0.19891422497993339
400.,64.,45.,0.1746202707842984
400.,64.,50.,0.15562238039246462
400.,128.,15.,0.9214521442737288
400.,128.,20.,0.6071245982070687
400.,128.,25.,0.45424468687912267
400.,128.,30.,0.36326940029101434
400.,128.,35.,0.3027946307882051
400.,128.,40.,0.25964076614468506
400.,128.,45.,0.22728175843505294
400.,128.,50.,0.20210998435351268
400.,256.,15.,1.2551045010004414
400.,256.,20.,0.7931901052084345
400.,256.,25.,0.5832138797388373
400.,256.,30.,0.4619480715405424
400.,256.,35.,0.38270270932559797
400.,256.,40.,0.3267771445997794
400.,256.,45.,0.28516603775067567
400.,256.,50.,0.2529831778904859
400.,512.,15.,1.7016571363720474
400.,512.,20.,1.015340536995919
400.,512.,25.,0.7309280159609053
400.,512.,30.,0.572560706670202
400.,512.,35.,0.47110138873208185
400.,512.,40.,0.4003887462833603
400.,512.,45.,0.34822725490173756
400.,512.,50.,0.30813844578013116
400.,1024.,15.,2.345907704343586
400.,1024.,20.,1.2843059089354878
400.,1024.,25.,0.9005209571417643
400.,1024.,30.,0.6963289869481117
400.,1024.,35.,0.5685209774653958
400.,1024.,40.,0.480701787806663
400.,1024.,45.,0.4165409066750646
400.,1024.,50.,0.3675706740157773
500.,2.,15.,0.017876674623658436
500.,2.,20.,0.013281653957688471
500.,2.,25.,0.010566218183633966
500.,2.,30.,0.008772785104368849
500.,2.,35.,0.007499876345524358
500.,2.,40.,0.006549579493810581
500.,2.,45.,0.005813035125256615
500.,2.,50.,0.005225411113783506
500.,4.,15.,0.0702290025285367
500.,4.,20.,0.051583586227317846
500.,4.,25.,0.040766567948441544
500.,4.,30.,0.03370139965283337
500.,4.,35.,0.028724068656584528
500.,4.,40.,0.025028051832427272
500.,4.,45.,0.02217491569388647
500.,4.,50.,0.019905802845083326
500.,8.,15.,0.1573892013010721
500.,8.,20.,0.11401651074415373
500.,8.,25.,0.08940966588095951
500.,8.,30.,0.0735467407125625
500.,8.,35.,0.062467603907577995
500.,8.,40.,0.05429087939215357
500.,8.,45.,0.0480077375941477
500.,8.,50.,0.043028472318615583
500.,16.,15.,0.2783497268993515
500.,16.,20.,0.19831773193511099
500.,16.,25.,0.1541186877104251
500.,16.,30.,0.12605735701460746
500.,16.,35.,0.10665112099145821
500.,16.,40.,0.09242758265895343
500.,16.,45.,0.08155386035369576
500.,16.,50.,0.07297063878865
500.,32.,15.,0.43509481972833164
500.,32.,20.,0.30381401378441397
500.,32.,25.,0.2336422182264811
500.,32.,30.,0.1898764192551639
500.,32.,35.,0.15994774562916486
500.,32.,40.,0.13818148889278828
500.,32.,45.,0.12163579393345302
500.,32.,50.,0.10863203455785574
500.,64.,15.,0.6332367342771925
500.,64.,20.,0.4313565262580996
500.,64.,25.,0.3277025303482884
500.,64.,30.,0.26438499889072015
500.,64.,35.,0.2216363052308371
500.,64.,40.,0.1908150386083893
500.,64.,45.,0.1675328612870341
500.,64.,50.,0.14932160444986736
500.,128.,15.,0.8833530914294767
500.,128.,20.,0.5832722751016337
500.,128.,25.,0.4368041452666881
500.,128.,30.,0.3495030309538181
500.,128.,35.,0.29141643943712964
500.,128.,40.,0.24994155182005046
500.,128.,45.,0.218828240178592
500.,128.,50.,0.1946178129403237
500.,256.,15.,1.2043340993609044
500.,256.,20.,0.7636010487108249
500.,256.,25.,0.5621706520912569
500.,256.,30.,0.4455807124321123
500.,256.,35.,0.36929759039157134
500.,256.,40.,0.31542080067398975
500.,256.,45.,0.2753126184486395
500.,256.,50.,0.24428000333191488
500.,512.,15.,1.631714717573672
500.,512.,20.,0.9787280867190089
500.,512.,25.,0.7058013509633128
500.,512.,30.,0.5533609596506419
500.,512.,35.,0.4555425139288775
500.,512.,40.,0.3873005439556413
500.,512.,45.,0.336928199935973
500.,512.,50.,0.29819595236528057
500.,1024.,15.,2.2417943236380276
500.,1024.,20.,1.238685108640725
500.,1024.,25.,0.8706531170708047
500.,1024.,30.,0.6739958592089502
500.,1024.,35.,0.5506466576340555
500.,1024.,40.,0.46578658719035365
500.,1024.,45.,0.40373714684848516
500.,1024.,50.,0.35635110130848113
600.,2.,15.,0.016284784363868866
600.,2.,20.,0.012099571448448462
600.,2.,25.,0.0096261067870377
600.,2.,30.,0.007992402315502625
600.,2.,35.,0.006832822597290302
600.,2.,40.,0.005967110496729266
600.,2.,45.,0.005296112322248837
600.,2.,50.,0.004760773906194412
600.,4.,15.,0.0658032580947367
600.,4.,20.,0.04834024422967303
600.,4.,25.,0.03820670130481206
600.,4.,30.,0.031586974482309134
600.,4.,35.,0.026922994633929807
600.,4.,40.,0.023459419895333965
600.,4.,45.,0.020785576117900734
600.,4.,50.,0.018658967909702385
600.,8.,15.,0.14946836814984846
600.,8.,20.,0.10831030593500499
600.,8.,25.,0.08494881067046098
600.,8.,30.,0.06988456608999404
600.,8.,35.,0.059361359029055594
600.,8.,40.,0.05159394028604821
600.,8.,45.,0.04562475204399671
600.,8.,50.,0.04089394270316685
600.,16.,15.,0.2663935424276902
600.,16.,20.,0.1898908561866467
600.,16.,25.,0.14760778189044846
600.,16.,30.,0.12075116340861472
600.,16.,35.,0.10217288946216652
600.,16.,40.,0.08855355787338962
600.,16.,45.,0.07814026050547364
600.,16.,50.,0.06991957894809597
600.,32.,15.,0.41843798828405976
600.,32.,20.,0.29239932303713134
600.,32.,25.,0.22494797672965164
600.,32.,30.,0.18285197378474818
600.,32.,35.,0.15405372376883256
600.,32.,40.,0.1331039097135691
600.,32.,45.,0.11717569847884692
600.,32.,50.,0.10465536446932376
600.,64.,15.,0.6109158789452084
600.,64.,20.,0.4166114658016388
600.,64.,25.,0.31666605779078855
600.,64.,30.,0.25555879880729565
600.,64.,35.,0.21427998329589543
600.,64.,40.,0.18450769275104456
600.,64.,45.,0.16201207012682112
600.,64.,50.,0.14441262422573345
600.,128.,15.,0.8538602147761972
600.,128.,20.,0.564726471819075
600.,128.,25.,0.4232187547413532
600.,128.,30.,0.3387688870086012
600.,128.,35.,0.28253883897734716
600.,128.,40.,0.2423706542168075
600.,128.,45.,0.21222760572400365
600.,128.,50.,0.18876640411304843
600.,256.,15.,1.1651217966298257
600.,256.,20.,0.7405875544771836
600.,256.,25.,0.5457615940518616
600.,256.,30.,0.4328007640898007
600.,256.,35.,0.3588221029158991
600.,256.,40.,0.30654148350552834
600.,256.,45.,0.26760538488761193
600.,256.,50.,0.23747046627323642
600.,512.,15.,1.5779863844687843
600.,512.,20.,0.9502702664085005
600.,512.,25.,0.6861995987511192
600.,512.,30.,0.5383564164871043
600.,512.,35.,0.44337067851054024
600.,512.,40.,0.3770545567097769
600.,512.,45.,0.32807857349823943
600.,512.,50.,0.29040602316819414
600.,1024.,15.,2.162769155818293
600.,1024.,20.,1.2032882592260468
600.,1024.,25.,0.8473560850964276
600.,1024.,30.,0.6565349854983238
600.,1024.,35.,0.5366533867145503
600.,1024.,40.,0.45410006524243135
600.,1024.,45.,0.3936991330576911
600.,1024.,50.,0.34755129817038144
700.,2.,15.,0.015052212956768986
700.,2.,20.,0.01118422205762909
700.,2.,25.,0.008898088927286033
700.,2.,30.,0.0073880559049649295
700.,2.,35.,0.006316227706110412
700.,2.,40.,0.005516013118730384
700.,2.,45.,0.004895771814351461
700.,2.,50.,0.004400922754576775
700.,4.,15.,0.06229345357781745
700.,4.,20.,0.04576742073680156
700.,4.,25.,0.03617573101205361
700.,4.,30.,0.029909240096527588
700.,4.,35.,0.025493792296688123
700.,4.,40.,0.022214600555461487
700.,4.,45.,0.019682992670217465
700.,4.,50.,0.017669444362175202
700.,8.,15.,0.143119856577608
700.,8.,20.,0.10373431430345156
700.,8.,25.,0.08137043099055662
700.,8.,30.,0.06694630812041319
700.,8.,35.,0.05686881092554911
700.,8.,40.,0.04942962418352905
700.,8.,45.,0.04371224613667027
700.,8.,50.,0.03918074038439141
700.,16.,15.,0.25675750349685245
700.,16.,20.,0.18309302066492544
700.,16.,25.,0.14235300074500812
700.,16.,30.,0.11646740267791858
700.,16.,35.,0.09855682603051465
700.,16.,40.,0.08542492191664572
700.,16.,45.,0.07538315742649593
700.,16.,50.,0.0674550807769217
700.,32.,15.,0.40497353104004014
700.,32.,20.,0.2831589863197084
700.,32.,25.,0.2179048401494105
700.,32.,30.,0.17715909585261913
700.,32.,35.,0.14927562964426153
700.,32.,40.,0.1289868481202824
700.,32.,45.,0.1135587656324085
700.,32.,50.,0.10143008900135776
700.,64.,15.,0.5928492574006542
700.,64.,20.,0.40465017899801536
700.,64.,25.,0.3077040298577018
700.,64.,30.,0.2483873795614883
700.,64.,35.,0.20830058277686858
700.,64.,40.,0.17937955617370202
700.,64.,45.,0.15752254866271959
700.,64.,50.,0.14042002215861898
700.,128.,15.,0.8299905638208426
700.,128.,20.,0.5496651195122918
700.,128.,25.,0.4121699292802776
700.,128.,30.,0.33003204002379344
700.,128.,35.,0.27530948442704367
700.,128.,40.,0.23620327981252873
700.,128.,45.,0.20684927673770262
700.,128.,50.,0.18399764973682417
700.,256.,15.,1.1334385783616707
700.,256.,20.,0.7218916622337814
700.,256.,25.,0.5324041014497395
700.,256.,30.,0.42238654977927054
700.,256.,35.,0.3502802813653304
700.,256.,40.,0.29929806296124073
700.,256.,45.,0.2613161509731635
700.,256.,50.,0.23191246564636783
700.,512.,15.,1.5347499201424188
700.,512.,20.,0.927161391658481
700.,512.,25.,0.6702366554649442
700.,512.,30.,0.526120274818606
700.,512.,35.,0.43343646315274337
700.,512.,40.,0.3686876392934136
700.,512.,45.,0.3208491733700404
700.,512.,50.,0.28404049961413025
700.,1024.,15.,2.0997407985332552
700.,1024.,20.,1.1745825305018531
700.,1024.,25.,0.8283849953877229
700.,1024.,30.,0.6422901101338673
700.,1024.,35.,0.5252255437941064
700.,1024.,40.,0.4445496945703591
700.,1024.,45.,0.38549213865548765
700.,1024.,50.,0.3403542032220486
800.,2.,15.,0.014061603325820293
800.,2.,20.,0.010448508217570906
800.,2.,25.,0.008312918140017249
800.,2.,30.,0.006902276851137734
800.,2.,35.,0.005900975822179337
800.,2.,40.,0.005153404377894245
800.,2.,45.,0.0045739596141051685
800.,2.,50.,0.0041116551136371
800.,4.,15.,0.05941394809757366
800.,4.,20.,0.043656159823166424
800.,4.,25.,0.03450890238925711
800.,4.,30.,0.028532200258085613
800.,4.,35.,0.024320673002746807
800.,4.,40.,0.02119278292231149
800.,4.,45.,0.01877790040802095
800.,4.,50.,0.016857139830633475
800.,8.,15.,0.1378636136485437
800.,8.,20.,0.09994395295141613
800.,8.,25.,0.078405684023016
800.,8.,30.,0.06451153670400701
800.,8.,35.,0.054803154363193836
800.,8.,40.,0.04763584432062445
800.,8.,45.,0.04212707150431242
800.,8.,50.,0.03776069120067894
800.,16.,15.,0.2487410588989128
800.,16.,20.,0.17743352617195876
800.,16.,25.,0.13797644907411458
800.,16.,30.,0.11289872114508406
800.,16.,35.,0.09554388952721336
800.,16.,40.,0.08281780470647553
800.,16.,45.,0.07308543501733492
800.,16.,50.,0.0654010657307834
800.,32.,15.,0.3937430398216678
800.,32.,20.,0.275442701129501
800.,32.,25.,0.21201992323208144
800.,32.,30.,0.17240073083695787
800.,32.,35.,0.14528095505873193
800.,32.,40.,0.12554425309311562
800.,32.,45.,0.11053399233003129
800.,32.,50.,0.0987325918236787
800.,64.,15.,0.5777622722555892
800.,64.,20.,0.3946435278161939
800.,64.,25.,0.3002002430894738
800.,64.,30.,0.24237995376933075
800.,64.,35.,0.203290132717464
800.,64.,40.,0.17508148186494735
800.,64.,45.,0.1537591097471614
800.,64.,50.,0.13707271854840847
800.,128.,15.,0.8100572018483643
800.,128.,20.,0.5370524255374909
800.,128.,25.,0.40290651463227006
800.,128.,30.,0.3227022587782602
800.,128.,35.,0.2692419310975027
800.,128.,40.,0.23102558022687258
800.,128.,45.,0.20233307494015235
800.,128.,50.,0.17999268124789014
800.,256.,15.,1.1070137479791784
800.,256.,20.,0.7062300749107351
800.,256.,25.,0.5211960349682484
800.,256.,30.,0.41364062168461396
800.,256.,35.,0.34310301911049146
800.,256.,40.,0.29320961634930615
800.,256.,45.,0.25602839081174705
800.,256.,50.,0.2272385977564166
800.,512.,15.,1.498803978372069
800.,512.,20.,0.9078088236529713
800.,512.,25.,0.6568373145782783
800.,512.,30.,0.5158375291703102
800.,512.,35.,0.425082544915968
800.,512.,40.,0.3616485786319307
800.,512.,45.,0.3147651918180132
800.,512.,50.,0.2786822693298335
800.,1024.,15.,2.0477054430407198
800.,1024.,20.,1.1505675565502504
800.,1024.,25.,0.8124607959548725
800.,1024.,30.,0.6303150177056631
800.,1024.,35.,0.5156104039137182
800.,1024.,40.,0.4365098071525035
800.,1024.,45.,0.37858052063710185
800.,1024.,50.,0.3342913818343773
900.,2.,15.,0.013243041818818961
900.,2.,20.,0.009840536502936979
900.,2.,25.,0.00782933383723437
900.,2.,30.,0.006500820534747464
900.,2.,35.,0.005557798821991006
900.,2.,40.,0.004853729671602343
900.,2.,45.,0.00430799834593886
900.,2.,50.,0.0038725884671530434
900.,4.,15.,0.05699112766497454
900.,4.,20.,0.04187941307791423
900.,4.,25.,0.03310602231792303
900.,4.,30.,0.027373140340154818
900.,4.,35.,0.023333206369957546
900.,4.,40.,0.020332643050224836
900.,4.,45.,0.018015996118697194
900.,4.,50.,0.016173329168833857
900.,8.,15.,0.1334053136564736
900.,8.,20.,0.09672781543533343
900.,8.,25.,0.07588957160695364
900.,8.,30.,0.06244493556272672
900.,8.,35.,0.053049696593745095
900.,8.,40.,0.04611307299933528
900.,8.,45.,0.04078132173960521
900.,8.,50.,0.03655507891535701
900.,16.,15.,0.2419128018903092
900.,16.,20.,0.17260986556019284
900.,16.,25.,0.13424502935201993
900.,16.,30.,0.10985546771913343
900.,16.,35.,0.09297420242415154
900.,16.,40.,0.08059401263400315
900.,16.,45.,0.07112539924456608
900.,16.,50.,0.06364881696693907
900.,32.,15.,0.38415504246055165
900.,32.,20.,0.2688484524232133
900.,32.,25.,0.20698827134711373
900.,32.,30.,0.16833109449037414
900.,32.,35.,0.1418638041187018
900.,32.,40.,0.12259895502347025
900.,32.,45.,0.10794588957950484
900.,32.,50.,0.09642433071170801
900.,64.,15.,0.5648678333508252
900.,64.,20.,0.386078146917423
900.,64.,25.,0.29377271669995964
900.,64.,30.,0.23723207946315739
900.,64.,35.,0.1989954531158678
900.,64.,40.,0.17139672924963084
900.,64.,45.,0.1505322595097901
900.,64.,50.,0.13420236834506924
900.,128.,15.,0.7930192595556852
900.,128.,20.,0.5262466474624636
900.,128.,25.,0.3949623376384557
900.,128.,30.,0.31641290750619144
900.,128.,35.,0.26403384107428074
900.,128.,40.,0.2265802382464582
900.,128.,45.,0.1984549903321313
900.,128.,50.,0.17655313850884963
900.,256.,15.,1.0844499159639398
900.,256.,20.,0.6928077888269764
900.,256.,25.,0.5115771905225293
900.,256.,30.,0.4061293596551836
900.,256.,35.,0.3369362303547611
900.,256.,40.,0.28797677795972143
900.,256.,45.,0.25148273409065736
900.,256.,50.,0.2232200207912873
900.,512.,15.,1.4681895590760512
900.,512.,20.,0.8912268247937473
900.,512.,25.,0.6453338352686978
900.,512.,30.,0.5070012186162074
900.,512.,35.,0.4178996650361362
900.,512.,40.,0.35559397274261734
900.,512.,45.,0.3095307005004537
900.,512.,50.,0.2740712809317649
900.,1024.,15.,2.003638945846624
900.,1024.,20.,1.1300076438627167
900.,1024.,25.,0.7987894497378245
900.,1024.,30.,0.6200210340541782
900.,1024.,35.,0.5073391124578678
900.,1024.,40.,0.429590395235137
900.,1024.,45.,0.3726302145616316
900.,1024.,50.,0.32907057465424616
1000.,2.,15.,0.01255195428842036
1000.,2.,20.,0.00932721846201822
1000.,2.,25.,0.007421025777947483
1000.,2.,30.,0.006161849682313385
1000.,2.,35.,0.005268032360873083
1000.,2.,40.,0.0046006924454554555
1000.,2.,45.,0.00408342607978432
1000.,2.,50.,0.003670724211957798
1000.,4.,15.,0.054912347846625215
1000.,4.,20.,0.04035472547490061
1000.,4.,25.,0.03190205449148538
1000.,4.,30.,0.026378363891402263
1000.,4.,35.,0.022485667263014302
1000.,4.,40.,0.019594365780464383
1000.,4.,45.,0.017362021460440063
1000.,4.,50.,0.015586374758463507
1000.,8.,15.,0.1295525343500984
1000.,8.,20.,0.09394761503580383
1000.,8.,25.,0.07371413192088778
1000.,8.,30.,0.06065794778324383
1000.,8.,35.,0.05153336796796922
1000.,8.,40.,0.044796160388321606
1000.,8.,45.,0.03961745005817657
1000.,8.,50.,0.035512370054008764
1000.,16.,15.,0.2359895988778136
1000.,16.,20.,0.16842332364649554
1000.,16.,25.,0.13100554934620828
1000.,16.,30.,0.1072129674177542
1000.,16.,35.,0.09074264219690113
1000.,16.,40.,0.07866266803733188
1000.,16.,45.,0.06942301428843212
1000.,16.,50.,0.062126827603199285
1000.,32.,15.,0.37582060514618015
1000.,32.,20.,0.26311151344246314
1000.,32.,25.,0.2026089329416393
1000.,32.,30.,0.16478815948911557
1000.,32.,35.,0.13888840814047235
1000.,32.,40.,0.12003410498982074
1000.,32.,45.,0.10569189277650387
1000.,32.,50.,0.09441390942003708
1000.,64.,15.,0.5536480592633348
1000.,64.,20.,0.3786155192945389
1000.,64.,25.,0.2881693205077553
1000.,64.,30.,0.23274269369164127
1000.,64.,35.,0.19524927541235879
1000.,64.,40.,0.1681820680135168
1000.,64.,45.,0.14771674994257758
1000.,64.,50.,0.1316976861640343
1000.,128.,15.,0.7781922839556884
1000.,128.,20.,0.5168243538362389
1000.,128.,25.,0.38802938113986324
1000.,128.,30.,0.31092155388734205
